time,servertime,latitude,longitude,"HDT - Heading True","SOG - Speed over Ground","COG - Course over Ground","TWA - True Wind Angle","TWD - True Wind Direction",Heel,"Trim Fore / Aft","VMG - Velocity Made Good","GPS Satellites","GPS HAcc","Battery Charge","Battery 1 Voltage","Battery 1 Temperature"
"2024-07-23 13:17:50.799","2024-07-23 16:47:21.001",47.660693,8.943722,306.24,6.871561,317.88,-74.81,243.06,-14.8,2.83,1.800488,16,0.2988,71,3.916,-242.8
"2024-07-23 13:17:51.799","2024-07-23 16:47:21.001",47.660705,8.943653,287.22,6.351542,302.64,-59.57,243.06,-17.69,4.46,3.216779,16,0.3179,72,3.918,-242.8
"2024-07-23 13:17:52.799","2024-07-23 16:47:21.001",47.660693,8.943594,254.01,5.108606,273.51,-30.46,243.06,-13.02,12.34,4.403777,16,0.3188,72,3.918,-242.6
"2024-07-23 13:17:53.799","2024-07-23 16:47:21.001",47.660676,8.943559,233.54,4.084532,246.86,-3.8,243.06,-16.74,8.39,4.075551,16,0.3118,72,3.918,-242.8
"2024-07-23 13:17:54.799","2024-07-23 16:47:21.002",47.660662,8.943535,220.45,2.731597,230.09,12.96,243.06,-17.77,4.38,2.661916,16,0.313,72,3.918,-242.8
"2024-07-23 13:17:55.799","2024-07-23 16:47:21.002",47.660650,8.943514,219.04,2.244133,230.88,12.17,243.06,-10.91,3.13,2.193683,16,0.3118,72,3.918,-242.8
"2024-07-23 13:17:56.799","2024-07-23 16:47:21.002",47.660639,8.943493,213.81,1.992417,233.44,9.61,243.06,7.3,3.98,1.964427,15,0.3108,72,3.918,-242.6
"2024-07-23 13:17:57.799","2024-07-23 16:47:21.002",47.660625,8.943475,208.34,2.044878,227.18,15.89,243.06,24.67,5.22,1.966804,15,0.3208,72,3.92,-242.6
"2024-07-23 13:17:58.799","2024-07-23 16:47:21.002",47.660609,8.943459,203.92,2.230931,219.52,23.53,243.06,33.96,5.84,2.045338,16,0.3389,72,3.918,-242.8
"2024-07-23 13:17:59.599","2024-07-23 16:47:21.003",47.660597,8.943451,198.5,2.003318,211.58,31.48,243.06,35.18,5.66,1.708439,16,0.3528,72,3.92,-242.6
"2024-07-23 13:18:00.799","2024-07-23 16:47:21.003",47.660583,8.943442,194.94,1.586527,203.15,39.91,243.06,34.82,5.68,1.216919,16,0.3728,72,3.918,-242.6
"2024-07-23 13:18:01.799","2024-07-23 16:47:21.003",47.660571,8.943438,193.51,1.361967,197.31,45.75,243.06,33.83,5.88,0.9503548,16,0.3889,72,3.918,-242.6
"2024-07-23 13:18:02.799","2024-07-23 16:47:21.003",47.660561,8.943436,189.41,1.233878,190.97,52.09,243.06,32.62,6.22,0.7580696,15,0.4028,72,3.918,-242.8
"2024-07-23 13:18:03.699","2024-07-23 16:47:21.003",47.660552,8.943435,185.99,1.129215,185.48,57.59,243.06,31.24,6.28,0.6052399,16,0.4158,72,3.918,-242.6
"2024-07-23 13:18:04.799","2024-07-23 16:47:21.003",47.660543,8.943435,183.58,1.035125,180.04,63.02,243.06,30.14,6.39,0.4695804,15,0.4348,72,3.918,-242.6
"2024-07-23 13:18:05.799","2024-07-23 16:47:21.003",47.660534,8.943436,182.33,0.9805087,177.57,65.49,243.06,30.03,7.76,0.4067535,16,0.449,72,3.918,-242.5
"2024-07-23 13:18:06.799","2024-07-23 16:47:21.004",47.660525,8.943438,182.92,0.9344538,173.82,69.24,243.06,29.42,6.86,0.3312441,14,0.4578,72,3.918,-242.8
"2024-07-23 13:18:07.799","2024-07-23 16:47:21.004",47.660516,8.943442,180.79,0.9609315,174.01,69.06,243.06,22.62,7.64,0.3434224,15,0.459,71,3.916,-242.8
"2024-07-23 13:18:08.799","2024-07-23 16:47:21.004",47.660508,8.943448,177.16,0.9323061,167.14,75.92,243.06,19.4,6.06,0.2267805,16,0.4578,72,3.918,-242.8
"2024-07-23 13:18:09.799","2024-07-23 16:47:21.004",47.660497,8.943452,173.93,0.9976102,167.22,75.84,243.06,27.44,6.91,0.2439751,16,0.4648,71,3.916,-242.6
"2024-07-23 13:18:10.799","2024-07-23 16:47:21.004",47.660487,8.943455,170.96,1.275111,170.97,72.09,243.06,33.2,6.47,0.3920663,16,0.4719,72,3.918,-242.8
"2024-07-23 13:18:11.799","2024-07-23 16:47:21.205",47.660478,8.943458,170.88,1.124401,166.29,76.76,243.06,31.49,6.5,0.2574531,15,0.4829,72,3.918,-242.8
"2024-07-23 13:18:12.799","2024-07-23 16:47:21.206",47.660471,8.943460,172.96,0.9479963,167.26,75.8,243.06,27.43,7,0.2326024,16,0.4949,71,3.916,-242.6
"2024-07-23 13:18:13.799","2024-07-23 16:47:21.206",47.660464,8.943464,173.97,0.9111191,165.78,77.29,243.06,21.04,7.87,0.2004757,16,0.4868,72,3.918,-242.6
"2024-07-23 13:18:14.799","2024-07-23 16:47:21.207",47.660456,8.943467,174.55,0.9183229,162.93,80.13,243.06,12.78,7.58,0.1574448,14,0.4858,72,3.918,-242.8
"2024-07-23 13:18:15.799","2024-07-23 16:47:21.207",47.660448,8.943470,174.09,0.8660893,163.8,79.27,243.06,10.65,5.99,0.1613215,15,0.4829,71,3.916,-242.6
"2024-07-23 13:18:16.799","2024-07-23 16:47:21.207",47.660439,8.943472,175.38,0.9547012,169.75,73.3,243.06,15,6.23,0.2742514,15,0.4829,71,3.914,-242.6
"2024-07-23 13:18:17.799","2024-07-23 16:47:21.208",47.660431,8.943474,176.18,1.008978,171.69,71.37,243.06,9.68,6.24,0.3222462,16,0.5117,71,3.916,-242.6
"2024-07-23 13:18:18.799","2024-07-23 16:47:21.208",47.660422,8.943476,175.65,0.9648257,169.24,73.83,243.06,1.85,6.22,0.2687466,16,0.564,72,3.918,-242.6
"2024-07-23 13:18:19.799","2024-07-23 16:47:21.208",47.660412,8.943480,175.61,0.9409425,169.8,73.26,243.06,1.32,6.04,0.2710067,16,0.584,71,3.916,-242.6
"2024-07-23 13:18:20.799","2024-07-23 16:47:21.208",47.660402,8.943481,174.73,1.163907,166.41,76.64,243.06,3.32,7.15,0.2688976,16,0.5786,72,3.918,-242.8
"2024-07-23 13:18:21.799","2024-07-23 16:47:21.209",47.660390,8.943482,174.05,1.135524,170.17,72.9,243.06,6.84,7.75,0.3340198,15,0.5728,72,3.918,-242.6
"2024-07-23 13:18:22.799","2024-07-23 16:47:21.209",47.660378,8.943482,175.12,1.221908,178.31,64.74,243.06,13.13,6.99,0.5213078,16,0.5737,72,3.918,-242.6
"2024-07-23 13:18:23.799","2024-07-23 16:47:21.209",47.660367,8.943481,176.57,1.292977,179.18,63.89,243.06,20.01,7.15,0.5691635,16,0.5776,71,3.916,-242.6
"2024-07-23 13:18:24.799","2024-07-23 16:47:21.209",47.660357,8.943482,176.36,1.231853,183.19,59.87,243.06,20.87,8.36,0.6183505,16,0.5786,71,3.916,-242.6
"2024-07-23 13:18:25.799","2024-07-23 16:47:21.21",47.660349,8.943484,176.69,1.086586,177.85,65.21,243.06,15.11,7.78,0.4556019,16,0.5757,71,3.916,-242.8
"2024-07-23 13:18:26.799","2024-07-23 16:47:21.21",47.660341,8.943487,175.91,0.9597655,167.87,75.19,243.06,0.34,7.64,0.2452366,16,0.5737,71,3.916,-242.6
"2024-07-23 13:18:27.799","2024-07-23 16:47:21.21",47.660334,8.943489,174.46,0.8425595,161.57,81.49,243.06,-6.75,7.34,0.1246541,15,0.5718,72,3.918,-242.6
"2024-07-23 13:18:28.799","2024-07-23 16:47:21.21",47.660328,8.943492,172.85,0.8324003,166.43,76.63,243.06,-10.7,6.7,0.1924211,16,0.5747,72,3.92,-242.6
"2024-07-23 13:18:29.799","2024-07-23 16:47:21.211",47.660320,8.943494,171.64,0.8312441,163.87,79.2,243.06,-7.97,5.86,0.1557731,16,0.5776,72,3.918,-242.8
"2024-07-23 13:18:30.799","2024-07-23 16:47:21.211",47.660310,8.943497,170.38,0.9680672,169.55,73.51,243.06,-2.02,7.06,0.2747414,15,0.5796,72,3.918,-242.8
"2024-07-23 13:18:31.799","2024-07-23 16:47:21.211",47.660301,8.943501,169.37,1.14137,169.81,73.25,243.06,-0.21,6.43,0.3289769,16,0.5825,72,3.918,-242.8
"2024-07-23 13:18:32.799","2024-07-23 16:47:21.212",47.660291,8.943504,167.27,1.120057,162.28,80.78,243.06,-2.8,6.52,0.1794274,15,0.5859,71,3.914,-242.6
"2024-07-23 13:18:33.799","2024-07-23 16:47:21.212",47.660281,8.943508,168.26,1.145039,166,77.06,243.06,-2.27,6.64,0.256424,16,0.5898,71,3.912,-242.6
"2024-07-23 13:18:34.799","2024-07-23 16:47:21.212",47.660269,8.943509,169.52,1.210279,169.15,73.92,243.06,-0.13,6.46,0.335289,16,0.5957,71,3.916,-242.8
"2024-07-23 13:18:35.799","2024-07-23 16:47:21.212",47.660257,8.943512,170.21,1.360158,173.47,69.6,243.06,-1.31,7.46,0.4741814,16,0.5938,71,3.916,-242.8
"2024-07-23 13:18:36.799","2024-07-23 16:47:21.213",47.660245,8.943517,169.56,1.332274,168.87,74.19,243.06,-7.31,7.23,0.3628398,15,0.5938,72,3.918,-242.8
"2024-07-23 13:18:37.799","2024-07-23 16:47:21.213",47.660234,8.943521,169.13,1.336093,163.98,79.08,243.06,-15.04,5.42,0.2530092,16,0.5977,72,3.918,-242.5
"2024-07-23 13:18:38.799","2024-07-23 16:47:21.213",47.660223,8.943524,169.89,1.298859,166.96,76.1,243.06,-18.83,5.09,0.3119742,16,0.606,72,3.918,-242.5
"2024-07-23 13:18:39.799","2024-07-23 16:47:21.213",47.660210,8.943527,170.02,1.34093,169.69,73.37,243.06,-18.5,7.1,0.3836979,15,0.6157,71,3.914,-242.6
"2024-07-23 13:18:40.599","2024-07-23 16:47:21.214",47.660200,8.943528,170.27,1.46832,172.93,70.13,243.06,-11.79,6.65,0.4990947,15,0.6206,72,3.918,-242.6
"2024-07-23 13:18:41.799","2024-07-23 16:47:21.214",47.660182,8.943529,171.59,1.531935,176.36,66.71,243.06,-1.23,6.76,0.6057617,16,0.6177,72,3.918,-242.6
"2024-07-23 13:18:42.799","2024-07-23 16:47:21.214",47.660167,8.943530,172.6,1.745871,180.25,62.82,243.06,8.35,7.17,0.7975426,16,0.6128,71,3.916,-242.5
"2024-07-23 13:18:43.799","2024-07-23 16:47:21.214",47.660153,8.943533,174.08,1.629017,176.73,66.34,243.06,2.58,6.8,0.6538508,16,0.5977,71,3.914,-242.6
"2024-07-23 13:18:44.699","2024-07-23 16:47:21.215",47.660142,8.943536,175.28,1.465946,172.41,70.66,243.06,-3.96,6.6,0.4856511,16,0.5869,72,3.918,-242.6
"2024-07-23 13:18:45.799","2024-07-23 16:47:21.215",47.660129,8.943538,177.11,1.30266,173.57,69.49,243.06,-8.62,6.13,0.4563309,16,0.5776,72,3.918,-242.8
"2024-07-23 13:18:46.799","2024-07-23 16:47:21.215",47.660116,8.943538,179.5,1.334521,177.35,65.72,243.06,-7.47,6.37,0.5488019,16,0.5815,72,3.918,-242.6
"2024-07-23 13:18:47.799","2024-07-23 16:47:21.215",47.660103,8.943536,182.07,1.428734,183.33,59.73,243.06,-3.25,6.62,0.7201725,15,0.5859,72,3.918,-242.6
"2024-07-23 13:18:48.799","2024-07-23 16:47:21.216",47.660090,8.943533,182.88,1.482995,186.94,56.12,243.06,2.5,6.65,0.8266309,14,0.585,72,3.918,-242.6
"2024-07-23 13:18:49.799","2024-07-23 16:47:21.216",47.660076,8.943533,181.15,1.57843,187.6,55.46,243.06,1.98,6.46,0.8948451,16,0.5825,72,3.918,-242.8
"2024-07-23 13:18:50.799","2024-07-23 16:47:21.216",47.660062,8.943534,179.35,1.505379,178.06,65,243.06,-3.1,5.65,0.6362736,15,0.5825,72,3.918,-242.6
"2024-07-23 13:18:51.799","2024-07-23 16:47:21.216",47.660049,8.943534,179.64,1.487586,177.5,65.56,243.06,-6.12,5.41,0.6155462,16,0.5825,72,3.918,-242.8
"2024-07-23 13:18:52.799","2024-07-23 16:47:21.217",47.660034,8.943532,180.66,1.590597,184.39,58.68,243.06,-0.1,4.94,0.8269097,16,0.5825,71,3.916,-242.6
"2024-07-23 13:18:53.799","2024-07-23 16:47:21.217",47.660019,8.943529,179.91,1.665423,185.62,57.44,243.06,8,5.66,0.8963207,16,0.5757,71,3.916,-242.6
"2024-07-23 13:18:54.799","2024-07-23 16:47:21.217",47.660004,8.943528,179.36,1.754207,182.29,60.78,243.06,8.45,7.36,0.8565096,16,0.5688,71,3.916,-242.6
"2024-07-23 13:18:55.799","2024-07-23 16:47:21.218",47.659991,8.943527,179.56,1.479164,180.05,63.01,243.06,4.44,6.5,0.6713032,16,0.5596,71,3.916,-242.8
"2024-07-23 13:18:56.799","2024-07-23 16:47:21.218",47.659979,8.943528,180.73,1.400692,180.37,62.69,243.06,2.04,5.78,0.642552,15,0.5566,72,3.918,-242.8
"2024-07-23 13:18:57.799","2024-07-23 16:47:21.218",47.659968,8.943525,181.1,1.259924,179.98,63.07,243.06,3.47,7.36,0.5705289,15,0.5527,72,3.92,-242.8
"2024-07-23 13:18:58.799","2024-07-23 16:47:21.219",47.659957,8.943526,180.92,1.184575,179.51,63.56,243.06,-3.55,8.31,0.5275759,16,0.5518,71,3.916,-242.6
"2024-07-23 13:18:59.799","2024-07-23 16:47:21.219",47.659946,8.943529,180.12,1.110565,170.66,72.4,243.06,-8.98,5.84,0.3357467,15,0.5547,71,3.914,-242.5
"2024-07-23 13:19:00.799","2024-07-23 16:47:21.219",47.659934,8.943527,182.74,1.261958,180.62,62.45,243.06,-5.43,6.41,0.5838183,16,0.5547,71,3.916,-242.6
"2024-07-23 13:19:01.799","2024-07-23 16:47:21.219",47.659921,8.943523,185.45,1.37405,187.97,55.09,243.06,2.03,6.49,0.7864194,16,0.5557,71,3.916,-242.8
"2024-07-23 13:19:02.799","2024-07-23 16:47:21.22",47.659906,8.943519,185.78,1.603473,192.77,50.29,243.06,9.49,6.37,1.024499,16,0.5547,71,3.916,-242.5
"2024-07-23 13:19:03.799","2024-07-23 16:47:21.22",47.659892,8.943519,185.06,1.65319,190.16,52.9,243.06,8.79,6.1,0.9970753,16,0.5527,71,3.914,-242.6
"2024-07-23 13:19:04.799","2024-07-23 16:47:21.22",47.659879,8.943519,185.72,1.480952,182.18,60.88,243.06,-1.29,6.49,0.7206972,15,0.5537,71,3.916,-242.8
"2024-07-23 13:19:05.799","2024-07-23 16:47:21.221",47.659867,8.943519,186.6,1.332519,178.43,64.62,243.06,-8.28,5.9,0.5710157,15,0.5566,71,3.916,-242.6
"2024-07-23 13:19:06.799","2024-07-23 16:47:21.221",47.659855,8.943515,188.58,1.355217,187.15,55.91,243.06,-4.81,6.17,0.7595406,16,0.5586,72,3.92,-242.6
"2024-07-23 13:19:07.799","2024-07-23 16:47:21.221",47.659842,8.943510,191.13,1.429369,193.97,49.09,243.06,2,7.05,0.9360588,16,0.5605,72,3.918,-242.8
"2024-07-23 13:19:08.799","2024-07-23 16:47:21.222",47.659828,8.943507,191.11,1.520429,192.79,50.26,243.06,-2,6.65,0.9718665,16,0.5615,71,3.914,-242.6
"2024-07-23 13:19:09.799","2024-07-23 16:47:21.222",47.659813,8.943502,190.88,1.60854,189.39,53.67,243.06,-1.6,6.28,0.952942,16,0.5659,71,3.916,-242.5
"2024-07-23 13:19:10.799","2024-07-23 16:47:21.222",47.659797,8.943495,192.2,1.705892,194.76,48.3,243.06,-1.26,5.37,1.134791,16,0.5649,71,3.916,-242.6
"2024-07-23 13:19:11.799","2024-07-23 16:47:21.251",47.659780,8.943489,191.61,1.834366,194.29,48.77,243.06,-0.48,5.61,1.208911,16,0.5605,72,3.918,-242.6
"2024-07-23 13:19:12.799","2024-07-23 16:47:21.252",47.659762,8.943484,190.89,2.012491,193.88,49.18,243.06,-1.13,4.81,1.315664,15,0.5586,72,3.918,-242.8
"2024-07-23 13:19:13.799","2024-07-23 16:47:21.252",47.659743,8.943477,190.68,2.045739,192.26,50.8,243.06,0.93,5.3,1.292862,16,0.5576,72,3.918,-242.6
"2024-07-23 13:19:14.799","2024-07-23 16:47:21.252",47.659722,8.943467,190.35,2.348684,197.13,45.94,243.06,8.98,6.04,1.633499,16,0.5576,72,3.918,-242.6
"2024-07-23 13:19:15.799","2024-07-23 16:47:21.252",47.659699,8.943461,187.19,2.577777,192.66,50.41,243.06,8.15,5.93,1.643084,16,0.5547,71,3.916,-242.6
"2024-07-23 13:19:16.799","2024-07-23 16:47:21.252",47.659676,8.943455,185.04,2.642721,188.55,54.52,243.06,10.23,6.41,1.534179,15,0.5459,71,3.916,-242.6
"2024-07-23 13:19:17.799","2024-07-23 16:47:21.253",47.659653,8.943450,182.8,2.656165,188.34,54.72,243.06,10.5,5.94,1.534125,16,0.5405,71,3.916,-242.5
"2024-07-23 13:19:18.799","2024-07-23 16:47:21.253",47.659628,8.943446,180.88,2.699402,186.72,56.34,243.06,13.21,6.39,1.496024,16,0.5249,71,3.916,-242.6
"2024-07-23 13:19:19.799","2024-07-23 16:47:21.253",47.659602,8.943443,179.64,2.852172,185.21,57.84,243.06,12.62,6.27,1.517828,16,0.5107,71,3.916,-242.8
"2024-07-23 13:19:20.799","2024-07-23 16:47:21.253",47.659575,8.943439,180.23,2.948575,184.15,58.91,243.06,11.77,6.57,1.522406,15,0.5,71,3.914,-242.6
"2024-07-23 13:19:21.599","2024-07-23 16:47:21.254",47.659557,8.943436,181.31,2.904323,184.74,58.32,243.06,13.85,4.74,1.525443,16,0.4939,71,3.916,-242.8
"2024-07-23 13:19:22.799","2024-07-23 16:47:21.254",47.659527,8.943432,181.65,2.690746,184.86,58.2,243.06,13.96,5.26,1.418066,16,0.49,71,3.914,-242.6
"2024-07-23 13:19:23.799","2024-07-23 16:47:21.254",47.659501,8.943428,180.97,2.767233,186.09,56.97,243.06,19.9,5.33,1.508506,16,0.4868,71,3.914,-242.6
"2024-07-23 13:19:24.799","2024-07-23 16:47:21.254",47.659475,8.943424,181.55,3.002721,185.74,57.32,243.06,20.22,6.32,1.621356,15,0.4839,72,3.918,-242.6
"2024-07-23 13:19:25.699","2024-07-23 16:47:21.255",47.659455,8.943422,183.82,2.822165,184.41,58.65,243.06,18.34,6.21,1.468301,16,0.4878,71,3.918,-242.6
"2024-07-23 13:19:26.799","2024-07-23 16:47:21.255",47.659431,8.943419,184.55,2.414531,185.05,58.01,243.06,11.44,4.5,1.279154,16,0.49,71,3.916,-242.6
"2024-07-23 13:19:27.799","2024-07-23 16:47:21.255",47.659409,8.943416,184.75,2.41065,184.61,58.46,243.06,4.99,4.65,1.261066,16,0.49,71,3.916,-242.6
"2024-07-23 13:19:28.799","2024-07-23 16:47:21.255",47.659386,8.943411,185.3,2.53239,187.07,55.99,243.06,4.77,5.48,1.416364,16,0.4829,71,3.916,-242.6
"2024-07-23 13:19:29.799","2024-07-23 16:47:21.255",47.659362,8.943405,185.36,2.651685,188.77,54.29,243.06,7.77,5.53,1.547875,16,0.481,71,3.916,-242.6
"2024-07-23 13:19:30.799","2024-07-23 16:47:21.256",47.659338,8.943399,185.14,2.72589,190.14,52.92,243.06,11.84,5.3,1.643363,16,0.4739,71,3.916,-242.6
"2024-07-23 13:19:31.799","2024-07-23 16:47:21.256",47.659311,8.943394,182.65,2.87068,188.47,54.6,243.06,16.85,5.78,1.66285,15,0.4749,71,3.916,-242.6
"2024-07-23 13:19:32.799","2024-07-23 16:47:21.256",47.659283,8.943391,178.8,3.059036,185.71,57.35,243.06,26.61,6.16,1.650177,15,0.4709,71,3.916,-242.6
"2024-07-23 13:19:33.799","2024-07-23 16:47:21.256",47.659254,8.943394,175.65,3.251276,181.8,61.27,243.06,21.34,6.08,1.562932,16,0.4758,71,3.912,-242.6
"2024-07-23 13:19:34.799","2024-07-23 16:47:21.257",47.659225,8.943396,173.37,3.156685,176.52,66.54,243.06,19.86,5.22,1.256674,16,0.47,71,3.916,-242.8
"2024-07-23 13:19:35.799","2024-07-23 16:47:21.257",47.659194,8.943396,176.56,3.381658,178.69,64.38,243.06,15.58,5.33,1.46225,15,0.469,72,3.918,-242.8
"2024-07-23 13:19:36.799","2024-07-23 16:47:21.257",47.659164,8.943393,179.81,3.306341,181.97,61.09,243.06,11.82,5.48,1.598461,16,0.469,72,3.918,-242.8
"2024-07-23 13:19:37.799","2024-07-23 16:47:21.257",47.659131,8.943388,180.59,3.495,185.08,57.99,243.06,15.25,6.08,1.852813,15,0.4668,72,3.918,-242.8
"2024-07-23 13:19:38.799","2024-07-23 16:47:21.257",47.659097,8.943381,181.76,3.748007,186.58,56.48,243.06,19.16,5.75,2.069553,16,0.4639,72,3.918,-242.6
"2024-07-23 13:19:39.799","2024-07-23 16:47:21.258",47.659061,8.943377,179.53,3.973634,186.45,56.6,243.06,20.64,6.55,2.186964,16,0.47,71,3.912,-242.5
"2024-07-23 13:19:40.799","2024-07-23 16:47:21.258",47.659027,8.943372,180.71,3.995994,184.51,58.55,243.06,21.5,6.66,2.084865,16,0.4729,71,3.914,-242.5
"2024-07-23 13:19:41.799","2024-07-23 16:47:21.258",47.658993,8.943367,180.51,3.767883,185.27,57.79,243.06,21.11,5.75,2.008283,16,0.4778,71,3.916,-242.6
"2024-07-23 13:19:42.799","2024-07-23 16:47:21.259",47.658961,8.943363,180.35,3.695588,185.92,57.15,243.06,20.02,5.86,2.00462,16,0.4768,71,3.916,-242.5
"2024-07-23 13:19:43.799","2024-07-23 16:47:21.259",47.658930,8.943361,178.27,3.393487,184.92,58.14,243.06,23.09,6.02,1.791072,16,0.48,71,3.916,-242.8
"2024-07-23 13:19:44.799","2024-07-23 16:47:21.259",47.658901,8.943360,176,3.273084,182.69,60.37,243.06,24.43,5.84,1.617862,16,0.4878,71,3.916,-242.8
"2024-07-23 13:19:45.799","2024-07-23 16:47:21.26",47.658876,8.943360,176.48,3.048518,181.19,61.87,243.06,21.47,4.85,1.437515,16,0.491,71,3.916,-242.6
"2024-07-23 13:19:46.799","2024-07-23 16:47:21.26",47.658854,8.943361,177.46,2.680309,180.24,62.82,243.06,15.8,4.33,1.224272,16,0.4939,71,3.916,-242.5
"2024-07-23 13:19:47.799","2024-07-23 16:47:21.26",47.658833,8.943360,176.96,2.316018,178.64,64.41,243.06,15.6,4.44,1.00009,15,0.4949,71,3.916,-242.6
"2024-07-23 13:19:48.799","2024-07-23 16:47:21.26",47.658811,8.943360,176.39,2.447192,180.32,62.73,243.06,13.24,5.21,1.121159,16,0.4958,71,3.916,-242.6
"2024-07-23 13:19:49.799","2024-07-23 16:47:21.273",47.658787,8.943361,176.5,2.568485,179.77,63.29,243.06,9.23,5.36,1.154462,16,0.4949,71,3.914,-242.5
"2024-07-23 13:19:50.799","2024-07-23 16:47:21.273",47.658764,8.943357,178.84,2.607505,179.45,63.61,243.06,10.5,5.28,1.158875,16,0.49,71,3.916,-242.8
"2024-07-23 13:19:51.799","2024-07-23 16:47:21.274",47.658738,8.943355,179.95,2.707175,183.22,59.83,243.06,7.43,5.49,1.360319,16,0.4829,72,3.918,-242.6
"2024-07-23 13:19:52.799","2024-07-23 16:47:21.274",47.658713,8.943351,180.86,2.789787,184.03,59.03,243.06,8.88,5.24,1.435591,16,0.4819,71,3.914,-242.8
"2024-07-23 13:19:53.799","2024-07-23 16:47:21.274",47.658687,8.943346,183.2,2.888643,186.78,56.28,243.06,11.04,5.54,1.603549,16,0.4778,71,3.918,-242.6
"2024-07-23 13:19:54.799","2024-07-23 16:47:21.274",47.658660,8.943341,184.93,2.956758,187.98,55.08,243.06,9.39,6.32,1.692683,16,0.4778,72,3.918,-242.6
"2024-07-23 13:19:55.799","2024-07-23 16:47:21.275",47.658634,8.943334,186.18,2.962218,187.39,55.67,243.06,8.73,5.75,1.67057,16,0.4778,71,3.916,-242.6
"2024-07-23 13:19:56.799","2024-07-23 16:47:21.275",47.658608,8.943328,187.94,2.931681,190.56,52.49,243.06,4.8,4.94,1.784781,16,0.481,71,3.916,-242.6
"2024-07-23 13:19:57.799","2024-07-23 16:47:21.275",47.658582,8.943319,188.29,3.013169,191.15,51.91,243.06,8.19,5.22,1.858758,16,0.4778,71,3.916,-242.6
"2024-07-23 13:19:58.799","2024-07-23 16:47:21.275",47.658556,8.943309,187.76,3.015256,192.31,50.75,243.06,14.71,6.16,1.907757,16,0.47,71,3.914,-242.6
"2024-07-23 13:19:59.799","2024-07-23 16:47:21.276",47.658531,8.943304,185.48,2.932975,191.93,51.13,243.06,17.82,5.2,1.840327,16,0.4709,71,3.916,-242.8
"2024-07-23 13:20:00.799","2024-07-23 16:47:21.276",47.658511,8.943301,182.83,2.510679,186.27,56.8,243.06,20.2,4.68,1.374866,15,0.4749,72,3.918,-242.8
"2024-07-23 13:20:01.799","2024-07-23 16:47:21.276",47.658491,8.943299,182.61,2.201503,186.44,56.61,243.06,17.34,6.04,1.21131,16,0.4788,71,3.916,-242.5
"2024-07-23 13:20:02.599","2024-07-23 16:47:21.277",47.658477,8.943297,181.61,2.109893,184.67,58.38,243.06,14.97,5.17,1.106001,16,0.4829,71,3.916,-242.5
"2024-07-23 13:20:03.799","2024-07-23 16:47:21.277",47.658455,8.943296,180.19,1.98586,183.21,59.84,243.06,11.36,5.38,0.9976073,16,0.4858,71,3.916,-242.8
"2024-07-23 13:20:04.799","2024-07-23 16:47:21.277",47.658438,8.943295,180.72,1.939834,181.39,61.68,243.06,6.81,5.61,0.9203631,16,0.49,72,3.918,-242.6
"2024-07-23 13:20:05.799","2024-07-23 16:47:21.277",47.658421,8.943292,182.17,1.885944,184.16,58.9,243.06,6.95,5.24,0.9741561,15,0.4949,71,3.914,-242.4
"2024-07-23 13:20:06.699","2024-07-23 16:47:21.277",47.658404,8.943287,183.55,1.927451,186.76,56.3,243.06,13.74,6.88,1.069574,16,0.4988,71,3.914,-242.6
"2024-07-23 13:20:07.799","2024-07-23 16:47:21.278",47.658383,8.943284,185.71,2.104242,192.35,50.7,243.06,8.39,7.58,1.33254,16,0.4978,71,3.916,-242.8
"2024-07-23 13:20:08.799","2024-07-23 16:47:21.278",47.658366,8.943282,185.89,2.012061,183.21,59.84,243.06,-4.88,4.02,1.010783,16,0.4958,71,3.916,-242.8
"2024-07-23 13:20:09.799","2024-07-23 16:47:21.278",47.658348,8.943277,185.99,1.994932,186.94,56.12,243.06,-9.16,4.6,1.111932,16,0.4978,71,3.916,-242.8
"2024-07-23 13:20:10.799","2024-07-23 16:47:21.279",47.658330,8.943274,187.09,2.032423,187.32,55.74,243.06,-15.25,4.6,1.144314,16,0.4968,71,3.914,-242.6
"2024-07-23 13:20:11.799","2024-07-23 16:47:21.279",47.658312,8.943268,188.89,2.054887,189.67,53.38,243.06,-16.15,4.08,1.225616,16,0.4939,71,3.916,-242.6
"2024-07-23 13:20:12.799","2024-07-23 16:47:21.279",47.658294,8.943261,190.01,2.131332,191.86,51.21,243.06,-14.66,3.05,1.335367,16,0.4919,71,3.916,-242.6
"2024-07-23 13:20:13.799","2024-07-23 16:47:21.28",47.658275,8.943252,191.07,2.209267,194.61,48.46,243.06,-8.93,2.57,1.46515,16,0.4919,71,3.916,-242.6
"2024-07-23 13:20:14.799","2024-07-23 16:47:21.28",47.658253,8.943243,192.77,2.261789,197.6,45.46,243.06,-1.86,3.89,1.586382,16,0.4858,71,3.912,-242.8
"2024-07-23 13:20:15.799","2024-07-23 16:47:21.28",47.658229,8.943231,192.39,2.497126,198.61,44.46,243.06,7.87,5.27,1.7823,16,0.48,71,3.916,-242.6
"2024-07-23 13:20:16.799","2024-07-23 16:47:21.281",47.658202,8.943222,188.86,2.89445,196.63,46.44,243.06,12.69,6.37,1.994716,16,0.4749,71,3.916,-242.6
