servertime;latitude;longitude;"""HDT - Heading True""";SOG in m/s;SOG in Knoten;"""COG - Course over Ground""";Heel;"""Trim Fore / Aft""";"""GPS Satellites""";"""GPS HAcc""";"""Battery Charge""";"""Battery 1 Voltage""";"""Battery 1 Current""";"""Battery 1 Temperature""";;;;;
"""2024-04-14 11:04:08.096""";47.664352;8.976668;57.02;0.01675643;0.033412321;57;-20.34;8.82;15;0.417;97;4.172;-0.3049;-240.1;;;;;
"""2024-04-14 10:58:49.258""";47.664342;8.976704;61.7;0.09102672;0.18150728;57.01;-154.89;2.74;15;1.634;98;4.18;-0.3159;-242.1;;;;;
"""2024-04-14 11:03:27.133""";47.664351;8.976672;57.02;0.01725343;0.034403339;57.01;-20.38;8.9;16;0.5669;97;4.176;-0.2988;-240.1;;;;;
"""2024-04-14 11:06:21.09""";47.664344;8.976674;57.02;0.0345321;0.068857007;57.02;-16.23;8.39;16;0.2688;96;4.172;-0.3069;-240.1;;;;;
"""2024-04-14 11:03:35.12""";47.66435;8.976672;57.01;0.02181965;0.043508382;57.03;-20.35;8.89;15;0.5596;97;4.176;-0.3049;-240.1;;;;;
"""2024-04-14 11:04:24.62""";47.664361;8.976664;57.06;0.0184076;0.036704754;57.04;-20.35;8.84;15;0.3179;97;4.172;-0.3149;-240.1;;;;;
"""2024-04-14 11:05:29.091""";47.664352;8.976684;57.04;0.02478023;0.049411779;57.04;-20.3;8.72;16;0.2859;97;4.172;-0.3008;-240.1;;;;;
"""2024-04-14 11:05:51.119""";47.664347;8.976695;57.03;0.02409809;0.048051591;57.04;-20.28;8.68;16;0.2888;97;4.172;-0.3069;-240.1;;;;;
"""2024-04-14 11:05:53.094""";47.664345;8.976696;57.04;0.03069824;0.061212291;57.04;-20.27;8.64;16;0.2859;97;4.172;-0.3079;-240.1;;;;;
"""2024-04-14 11:03:41.117""";47.66435;8.976672;57.06;0.01275546;0.025434387;57.05;-20.33;8.86;16;0.5605;97;4.176;-0.3169;-240.1;;;;;
"""2024-04-14 11:06:13.099""";47.66434;8.976676;57.08;0.02110563;0.042084626;57.05;-20.19;8.68;16;0.2649;96;4.172;-0.3059;-240.1;;;;;
"""2024-04-14 11:06:20.05""";47.664344;8.976674;57.04;0.02351196;0.046882848;57.05;-20.19;8.65;16;0.2698;96;4.172;-0.3069;-240.1;;;;;
"""2024-04-14 11:03:52.083""";47.664353;8.976671;57.06;0.01451119;0.028935313;57.06;-20.33;8.88;15;0.5537;97;4.172;-0.3079;-240.1;;;;;
"""2024-04-14 11:04:24.64""";47.664362;8.976662;57.06;0.02013214;0.040143487;57.06;-20.33;8.81;15;0.3049;97;4.172;-0.3118;-240.1;;;;;
"""2024-04-14 11:05:28.06""";47.664352;8.976684;57.05;0.02078486;0.041445011;57.06;-20.29;8.72;16;0.2878;97;4.172;-0.2998;-240.1;;;;;
"""2024-04-14 11:05:54.092""";47.664344;8.976697;57.06;0.01008987;0.020119201;57.06;-20.27;8.65;16;0.2839;97;4.172;-0.3069;-240.1;;;;;
"""2024-04-14 11:03:28.084""";47.66435;8.976672;57.08;0.02230645;0.044479061;57.08;-20.36;8.91;15;0.5649;97;4.176;-0.3008;-240.1;;;;;
"""2024-04-14 11:04:45.092""";47.664355;8.97667;57.08;0.02012161;0.04012249;57.08;-20.3;8.76;16;0.292;97;4.172;-0.2979;-240.1;;;;;
"""2024-04-14 11:04:58.054""";47.664352;8.976679;57.06;0.01434233;0.028598606;57.08;-20.3;8.7;16;0.2839;97;4.172;-0.2949;-240.1;;;;;
"""2024-04-14 11:03:40.101""";47.66435;8.976672;57.09;0.02197682;0.043821779;57.09;-20.31;8.86;15;0.5596;97;4.176;-0.3159;-240.1;;;;;
"""2024-04-14 11:04:24.634""";47.664362;8.976663;57.08;0.02410926;0.048073864;57.09;-20.34;8.82;15;0.3108;97;4.172;-0.313;-240.1;;;;;
"""2024-04-14 11:05:52.083""";47.664346;8.976695;57.09;0.01978354;0.039448379;57.09;-20.27;8.66;16;0.2888;97;4.172;-0.3079;-240.1;;;;;
"""2024-04-14 11:06:17.089""";47.664343;8.976674;57.1;0.01851925;0.036927385;57.09;-20.2;8.66;16;0.2678;96;4.172;-0.3069;-240.1;;;;;
"""2024-04-14 11:05:21.09""";47.66435;8.976683;57.11;0.01989287;0.039666383;57.1;-20.29;8.71;15;0.292;97;4.172;-0.313;-240.1;;;;;
"""2024-04-14 11:03:39.123""";47.66435;8.976672;57.12;0.01424322;0.028400981;57.11;-20.34;8.84;16;0.5586;97;4.176;-0.3098;-240.1;;;;;
"""2024-04-14 11:04:24.652""";47.664363;8.976661;57.11;0.01507309;0.030055741;57.11;-20.34;8.82;15;0.2939;97;4.172;-0.3018;-240.1;;;;;
"""2024-04-14 11:05:42.085""";47.664348;8.976694;57.11;0.0119431;0.023814541;57.11;-20.27;8.69;16;0.2888;97;4.172;-0.3049;-240.1;;;;;
"""2024-04-14 11:06:07.117""";47.664338;8.976682;57.1;0.01474109;0.029393733;57.11;-20.22;8.65;16;0.261;96;4.172;-0.3079;-240.1;;;;;
"""2024-04-14 11:03:34.08""";47.66435;8.976672;57.12;0.01973545;0.039352487;57.12;-20.34;8.9;15;0.5605;97;4.176;-0.303;-240.1;;;;;
"""2024-04-14 11:04:11.116""";47.664354;8.976669;57.12;0.014847;0.029604918;57.12;-20.36;8.86;15;0.366;97;4.172;-0.3059;-240.1;;;;;
"""2024-04-14 11:04:12.087""";47.664355;8.976668;57.14;0.01423666;0.0283879;57.12;-20.35;8.84;15;0.356;97;4.172;-0.3079;-240.1;;;;;
"""2024-04-14 11:05:41.125""";47.664349;8.976694;57.09;0.02151857;0.042908029;57.12;-20.27;8.7;16;0.2898;97;4.172;-0.3059;-240.1;;;;;
"""2024-04-14 11:03:43.12""";47.664351;8.976672;57.11;0.0222077;0.044282154;57.13;-20.36;8.89;15;0.5596;97;4.176;-0.314;-240.1;;;;;
"""2024-04-14 11:04:37.081""";47.664362;8.976664;57.14;0.01471926;0.029350204;57.13;-20.31;8.8;16;0.2878;97;4.172;-0.2988;-240.1;;;;;
"""2024-04-14 11:04:10.09""";47.664354;8.976669;57.14;0.01368934;0.027296544;57.14;-20.35;8.81;15;0.3779;97;4.172;-0.3059;-240.1;;;;;
"""2024-04-14 11:05:10.048""";47.664348;8.976686;57.13;0.01935915;0.038602145;57.14;-20.31;8.75;16;0.2798;97;4.172;-0.303;-240.1;;;;;
"""2024-04-14 11:05:56.089""";47.664343;8.976697;57.19;0.01748526;0.034865608;57.14;-20.28;8.61;16;0.282;97;4.172;-0.314;-240.1;;;;;
"""2024-04-14 11:06:12.055""";47.664339;8.976677;57.11;0.01811274;0.036116804;57.15;-20.2;8.71;16;0.2629;96;4.172;-0.3049;-240.1;;;;;
"""2024-04-14 13:51:24.33""";47.663927;8.95992;35.83;2.65512;5.29430928;57.15;100.07;13.77;15;0.606;71;3.951;-0.3708;-232.1;;;;;
"""2024-04-14 11:03:29.107""";47.66435;8.976672;57.15;0.02288355;0.045629799;57.16;-20.35;8.91;15;0.5649;97;4.176;-0.3008;-240.1;;;;;
"""2024-04-14 11:05:55.136""";47.664343;8.976698;57.15;0.02738651;0.054608701;57.16;-20.26;8.64;16;0.283;97;4.172;-0.3088;-240.1;;;;;
"""2024-04-14 11:06:06.125""";47.664339;8.976683;57.16;0.01720781;0.034312373;57.16;-20.23;8.62;16;0.262;96;4.172;-0.3079;-240.1;;;;;
"""2024-04-14 11:06:14.057""";47.664341;8.976675;57.17;0.02188892;0.043646506;57.16;-20.2;8.69;16;0.2668;96;4.172;-0.3059;-240.1;;;;;
"""2024-04-14 11:06:16.046""";47.664343;8.976674;57.16;0.01753251;0.034959825;57.16;-20.22;8.66;16;0.2659;96;4.172;-0.3079;-240.1;;;;;
"""2024-04-14 11:05:11.087""";47.664348;8.976687;57.19;0.0172803;0.034456918;57.17;-20.31;8.72;16;0.2788;97;4.172;-0.3018;-240.1;;;;;
"""2024-04-14 11:06:15.093""";47.664342;8.976675;57.16;0.0238374;0.047531776;57.17;-20.22;8.68;16;0.2668;96;4.172;-0.3059;-240.1;;;;;
"""2024-04-14 12:34:05.89""";47.665609;8.965279;43.97;4.104134;8.183643196;57.17;80.29;14.26;16;0.3279;83;4.051;-0.3069;-232.1;;;;;
"""2024-04-14 11:03:42.084""";47.66435;8.976672;57.2;0.02273743;0.045338435;57.19;-20.34;8.89;15;0.5596;97;4.176;-0.3159;-240.1;;;;;
"""2024-04-14 11:04:44.102""";47.664356;8.976669;57.19;0.01946908;0.038821346;57.19;-20.28;8.78;16;0.2969;97;4.172;-0.2979;-240.1;;;;;
"""2024-04-14 11:06:01.127""";47.664341;8.976691;57.15;0.01392884;0.027774107;57.19;-20.22;8.62;16;0.2649;96;4.172;-0.3079;-240.1;;;;;
"""2024-04-14 11:05:39.138""";47.664349;8.976692;57.2;0.01947115;0.038825473;57.2;-20.3;8.69;16;0.2839;97;4.172;-0.304;-240.1;;;;;
"""2024-04-14 11:06:19.09""";47.664343;8.976673;57.16;0.02138946;0.042650583;57.2;-20.18;8.65;16;0.271;96;4.172;-0.3049;-240.1;;;;;
"""2024-04-14 13:35:05.321""";47.661088;8.965098;27.21;4.24972;8.47394168;57.2;109.36;22.81;16;0.397;73;3.973;-0.3479;-231.1;;;;;
"""2024-04-14 11:05:17.093""";47.664349;8.976684;57.2;0.01774029;0.035374138;57.21;-20.28;8.71;16;0.2869;97;4.172;-0.3188;-240.1;;;;;
"""2024-04-14 11:04:24.643""";47.664363;8.976661;57.23;0.01284712;0.025617157;57.22;-20.35;8.82;15;0.2988;97;4.172;-0.3069;-240.1;;;;;
"""2024-04-14 11:04:43.097""";47.664357;8.976668;57.22;0.01997322;0.039826601;57.22;-20.29;8.77;16;0.2969;97;4.172;-0.2979;-240.1;;;;;
"""2024-04-14 11:06:02.077""";47.664341;8.976689;57.25;0.02381491;0.047486931;57.22;-20.2;8.64;16;0.2649;96;4.172;-0.3059;-240.1;;;;;
"""2024-04-14 11:06:08.091""";47.664338;8.976681;57.23;0.01562421;0.031154675;57.22;-20.23;8.66;16;0.2598;96;4.172;-0.3088;-240.1;;;;;
"""2024-04-14 11:06:09.09""";47.664339;8.97668;57.22;0.01465458;0.029221233;57.22;-20.25;8.67;16;0.2598;96;4.172;-0.3088;-240.1;;;;;
"""2024-04-14 11:04:13.12""";47.664356;8.976668;57.22;0.01846628;0.036821762;57.23;-20.34;8.83;15;0.3459;97;4.172;-0.3108;-240.1;;;;;
"""2024-04-14 11:04:59.129""";47.664352;8.97668;57.23;0.02437253;0.048598825;57.23;-20.3;8.69;16;0.2859;97;4.172;-0.2959;-240.1;;;;;
"""2024-04-14 11:05:20.052""";47.66435;8.976684;57.21;0.01381141;0.027539952;57.24;-20.29;8.7;16;0.2898;97;4.172;-0.314;-240.1;;;;;
"""2024-04-14 11:05:27.09""";47.664352;8.976684;57.23;0.0275955;0.055025427;57.24;-20.28;8.72;16;0.2888;97;4.172;-0.304;-240.1;;;;;
"""2024-04-14 11:04:57.1""";47.664352;8.976679;57.23;0.02034519;0.040568309;57.25;-20.3;8.71;16;0.2808;97;4.172;-0.293;-240.1;;;;;
"""2024-04-14 11:04:53.986""";47.664352;8.976676;57.24;0.01250939;0.024943724;57.26;-20.33;8.72;16;0.283;97;4.172;-0.2998;-240.1;;;;;
"""2024-04-14 11:05:18.056""";47.664349;8.976684;57.3;0.01733197;0.034559948;57.26;-20.31;8.71;15;0.2878;97;4.172;-0.3179;-240.1;;;;;
"""2024-04-14 11:05:40.057""";47.664349;8.976693;57.27;0.0190098;0.037905541;57.26;-20.28;8.69;16;0.2869;97;4.172;-0.3059;-240.1;;;;;
"""2024-04-14 11:04:54.015""";47.664352;8.976677;57.28;0.01758634;0.035067162;57.27;-20.34;8.72;16;0.282;97;4.172;-0.2969;-240.1;;;;;
"""2024-04-14 11:05:26.047""";47.664352;8.976683;57.27;0.01580528;0.031515728;57.27;-20.28;8.7;16;0.2898;97;4.172;-0.304;-240.1;;;;;
"""2024-04-14 11:05:32.058""";47.664351;8.976684;57.25;0.01974669;0.0393749;57.27;-20.29;8.68;16;0.2869;97;4.172;-0.2969;-240.1;;;;;
"""2024-04-14 11:06:05.12""";47.664339;8.976685;57.27;0.01635936;0.032620564;57.27;-20.24;8.62;16;0.2629;96;4.172;-0.3098;-240.1;;;;;
"""2024-04-14 11:04:09.105""";47.664353;8.976669;57.28;0.01998976;0.039859581;57.28;-20.34;8.81;15;0.3938;97;4.172;-0.3059;-240.1;;;;;
"""2024-04-14 11:04:36.048""";47.664363;8.976663;57.27;0.01648418;0.032869455;57.28;-20.33;8.81;16;0.2908;97;4.172;-0.2979;-240.1;;;;;
"""2024-04-14 11:05:09.088""";47.664348;8.976685;57.27;0.02092322;0.041720901;57.28;-20.31;8.77;16;0.2808;97;4.172;-0.303;-240.1;;;;;
"""2024-04-14 11:05:30.051""";47.664351;8.976684;57.27;0.02026322;0.040404861;57.28;-20.3;8.72;16;0.2839;97;4.172;-0.2969;-240.1;;;;;
"""2024-04-14 11:05:43.123""";47.664348;8.976694;57.31;0.01812005;0.03613138;57.28;-20.27;8.69;16;0.2878;97;4.172;-0.3069;-240.1;;;;;
"""2024-04-14 12:07:36.664""";47.666541;8.97015;41.9;4.290987;8.556228078;57.28;107.23;32.74;16;0.4539;89;4.094;-0.345;-233.1;;;;;
"""2024-04-14 11:04:42.055""";47.664358;8.976668;57.3;0.01232994;0.0245859;57.3;-20.3;8.76;16;0.2939;97;4.172;-0.3018;-240.1;;;;;
"""2024-04-14 11:05:12.048""";47.664348;8.976687;57.31;0.01829765;0.036485514;57.3;-20.29;8.71;16;0.2778;97;4.172;-0.3018;-240.1;;;;;
"""2024-04-14 11:05:13.09""";47.664348;8.976686;57.3;0.01848984;0.036868741;57.3;-20.28;8.72;16;0.2808;97;4.172;-0.3079;-240.1;;;;;
"""2024-04-14 11:05:16.063""";47.664349;8.976685;57.3;0.01767882;0.035251567;57.3;-20.29;8.7;15;0.2859;97;4.172;-0.3159;-240.1;;;;;
"""2024-04-14 11:05:22.057""";47.664351;8.976683;57.32;0.01798837;0.03586881;57.3;-20.29;8.76;15;0.2939;97;4.172;-0.3088;-240.1;;;;;
"""2024-04-14 11:04:29.081""";47.664362;8.976663;57.31;0.01898457;0.037855233;57.31;-20.35;8.78;15;0.2869;97;4.172;-0.2949;-240.1;;;;;
"""2024-04-14 11:04:28.054""";47.664362;8.976662;57.31;0.02255169;0.04496807;57.32;-20.35;8.8;15;0.2888;97;4.172;-0.2949;-240.1;;;;;
"""2024-04-14 11:05:47.119""";47.664348;8.976694;57.32;0.01952746;0.038937755;57.32;-20.27;8.67;16;0.2808;97;4.172;-0.3059;-240.1;;;;;
"""2024-04-14 11:06:10.05""";47.664339;8.976679;57.31;0.02476186;0.049375149;57.32;-20.23;8.67;16;0.2598;96;4.172;-0.3079;-240.1;;;;;
"""2024-04-14 11:04:38.049""";47.664361;8.976664;57.35;0.02100127;0.041876532;57.33;-20.31;8.76;16;0.2859;97;4.172;-0.2988;-240.1;;;;;
"""2024-04-14 11:05:01.141""";47.664352;8.976681;57.33;0.01763374;0.035161678;57.33;-20.3;8.69;16;0.2898;97;4.172;-0.2969;-240.1;;;;;
"""2024-04-14 11:05:03.123""";47.664351;8.976682;57.32;0.01661219;0.033124707;57.33;-20.29;8.71;16;0.2908;97;4.172;-0.3008;-240.1;;;;;
"""2024-04-14 11:05:25.094""";47.664352;8.976682;57.32;0.01785727;0.035607396;57.34;-20.28;8.7;16;0.2898;97;4.172;-0.3079;-240.1;;;;;
"""2024-04-14 11:05:31.165""";47.664351;8.976684;57.35;0.02735704;0.054549938;57.34;-20.28;8.71;16;0.2859;97;4.172;-0.2969;-240.1;;;;;
"""2024-04-14 11:05:50.09""";47.664348;8.976694;57.32;0.01790291;0.035698403;57.34;-20.27;8.67;16;0.2839;97;4.172;-0.3069;-240.1;;;;;
"""2024-04-14 11:05:58.119""";47.664342;8.976695;57.37;0.0126635;0.025251019;57.34;-20.24;8.6;16;0.2769;96;4.172;-0.3118;-240.1;;;;;
"""2024-04-14 11:04:34.06""";47.664363;8.976663;57.35;0.01415258;0.028220245;57.35;-20.35;8.8;15;0.2898;97;4.172;-0.2959;-240.1;;;;;
"""2024-04-14 11:06:03.062""";47.66434;8.976688;57.37;0.01938394;0.038651576;57.36;-20.2;8.65;16;0.2659;96;4.172;-0.3069;-240.1;;;;;
"""2024-04-14 11:04:26.048""";47.664363;8.976661;57.36;0.01432974;0.028573502;57.37;-20.33;8.79;15;0.2859;97;4.172;-0.2888;-240.1;;;;;
"""2024-04-14 11:04:33.095""";47.664363;8.976663;57.38;0.01738585;0.034667385;57.37;-20.34;8.79;15;0.2898;97;4.172;-0.2949;-240.1;;;;;
"""2024-04-14 11:04:35.089""";47.664363;8.976663;57.37;0.02875171;0.05733091;57.37;-20.34;8.81;15;0.292;97;4.172;-0.2959;-240.1;;;;;
"""2024-04-14 11:05:00.072""";47.664352;8.97668;57.36;0.01391573;0.027747966;57.37;-20.29;8.69;16;0.2878;97;4.172;-0.2988;-240.1;;;;;
"""2024-04-14 11:05:35.094""";47.66435;8.976688;57.37;0.01631796;0.032538012;57.37;-20.29;8.69;16;0.2869;97;4.172;-0.2969;-240.1;;;;;
"""2024-04-14 13:09:16.78""";47.658054;8.950707;39.49;5.36143;10.69069142;57.37;116.02;24.3;16;0.3198;78;4.008;-0.2939;-232.1;;;;;
"""2024-04-14 11:04:24.673""";47.664364;8.976661;57.43;0.01535775;0.030623354;57.38;-20.33;8.83;15;0.292;97;4.172;-0.2988;-240.1;;;;;
"""2024-04-14 11:04:41.088""";47.664359;8.976667;57.38;0.01554764;0.031001994;57.38;-20.3;8.77;16;0.2908;97;4.172;-0.3018;-240.1;;;;;
"""2024-04-14 11:04:53.982""";47.664352;8.976674;57.37;0.02124093;0.042354414;57.38;-20.29;8.76;16;0.283;97;4.172;-0.2969;-240.1;;;;;
"""2024-04-14 11:04:25.118""";47.664363;8.97666;57.42;0.01655756;0.033015775;57.39;-20.34;8.8;15;0.282;97;4.172;-0.2878;-240.1;;;;;
"""2024-04-14 11:04:30.054""";47.664362;8.976663;57.41;0.01912734;0.038139916;57.39;-20.34;8.82;15;0.2888;97;4.172;-0.2949;-240.1;;;;;
"""2024-04-14 11:05:38.053""";47.664349;8.976691;57.38;0.01681654;0.033532181;57.39;-20.3;8.69;16;0.283;97;4.172;-0.3049;-240.1;;;;;
"""2024-04-14 11:05:57.132""";47.664342;8.976696;57.39;0.01293467;0.025791732;57.39;-20.27;8.62;16;0.2798;96;4.172;-0.314;-240.1;;;;;
"""2024-04-14 11:05:19.097""";47.664349;8.976684;57.41;0.01305329;0.02602826;57.41;-20.31;8.7;16;0.2898;97;4.172;-0.3149;-240.1;;;;;
"""2024-04-14 11:04:40.061""";47.664359;8.976666;57.42;0.0169185;0.033735489;57.42;-20.35;8.79;16;0.2878;97;4.172;-0.2998;-240.1;;;;;
"""2024-04-14 11:05:24.068""";47.664352;8.976682;57.41;0.01560351;0.031113399;57.42;-20.29;8.71;16;0.293;97;4.172;-0.3088;-240.1;;;;;
"""2024-04-14 11:05:33.1""";47.664351;8.976685;57.42;0.0179659;0.035824005;57.42;-20.3;8.7;16;0.2888;97;4.172;-0.2988;-240.1;;;;;
"""2024-04-14 11:05:37.097""";47.664349;8.97669;57.41;0.01506956;0.030048703;57.42;-20.29;8.66;16;0.2859;97;4.172;-0.304;-240.1;;;;;
"""2024-04-14 11:04:27.098""";47.664362;8.976661;57.42;0.0215368;0.042944379;57.43;-20.36;8.78;15;0.2869;97;4.172;-0.293;-240.1;;;;;
"""2024-04-14 11:04:32.054""";47.664363;8.976663;57.42;0.01348815;0.026895371;57.43;-20.34;8.79;15;0.2888;97;4.172;-0.2959;-240.1;;;;;
"""2024-04-14 11:05:02.095""";47.664351;8.976682;57.45;0.02136435;0.042600514;57.43;-20.3;8.71;16;0.2888;97;4.172;-0.3008;-240.1;;;;;
"""2024-04-14 11:05:23.099""";47.664351;8.976682;57.44;0.01837867;0.036647068;57.43;-20.29;8.73;16;0.2949;97;4.172;-0.3079;-240.1;;;;;
"""2024-04-14 11:05:46.089""";47.664348;8.976694;57.43;0.0199331;0.039746601;57.43;-20.27;8.67;16;0.283;97;4.172;-0.3049;-240.1;;;;;
"""2024-04-14 11:05:48.078""";47.664348;8.976694;57.44;0.02096132;0.041796872;57.43;-20.28;8.67;16;0.282;97;4.172;-0.3069;-240.1;;;;;
"""2024-04-14 11:06:11.089""";47.664339;8.976678;57.43;0.0207893;0.041453864;57.43;-20.23;8.69;16;0.261;96;4.172;-0.3059;-240.1;;;;;
"""2024-04-14 11:05:44.084""";47.664348;8.976694;57.46;0.01728762;0.034471514;57.44;-20.28;8.68;16;0.2859;97;4.172;-0.3059;-240.1;;;;;
"""2024-04-14 11:05:49.139""";47.664348;8.976694;57.43;0.02111538;0.042104068;57.44;-20.28;8.67;16;0.2808;97;4.172;-0.3088;-240.1;;;;;
"""2024-04-14 11:06:04.093""";47.66434;8.976686;57.43;0.02172291;0.043315483;57.44;-20.22;8.64;16;0.2649;96;4.172;-0.3079;-240.1;;;;;
"""2024-04-14 11:05:05.116""";47.664351;8.976683;57.46;0.01822446;0.036339573;57.45;-20.28;8.7;16;0.2908;97;4.172;-0.2988;-240.1;;;;;
"""2024-04-14 11:05:36.148""";47.664349;8.976689;57.45;0.01889832;0.03768325;57.45;-20.27;8.68;16;0.2888;97;4.172;-0.2988;-240.1;;;;;
"""2024-04-14 11:06:18.05""";47.664343;8.976673;57.47;0.01263915;0.025202465;57.45;-20.18;8.64;16;0.2698;96;4.172;-0.3059;-240.1;;;;;
"""2024-04-14 11:05:04.071""";47.664351;8.976683;57.46;0.01653408;0.032968956;57.46;-20.29;8.71;16;0.2898;97;4.172;-0.2998;-240.1;;;;;
"""2024-04-14 11:05:15.088""";47.664349;8.976685;57.44;0.02194933;0.043766964;57.47;-20.29;8.72;16;0.283;97;4.172;-0.3188;-240.1;;;;;
"""2024-04-14 11:04:24.702""";47.664363;8.97666;57.46;0.01623556;0.032373707;57.48;-20.31;8.81;15;0.2778;97;4.172;-0.2908;-240.1;;;;;
"""2024-04-14 11:04:46.048""";47.664354;8.976671;57.52;0.02329221;0.046444667;57.48;-20.33;8.76;16;0.2878;97;4.172;-0.2988;-240.1;;;;;
"""2024-04-14 11:04:47.099""";47.664353;8.976672;57.46;0.02619102;0.052224894;57.48;-20.31;8.76;16;0.2839;97;4.172;-0.2969;-240.1;;;;;
"""2024-04-14 11:05:34.937""";47.66435;8.976686;57.48;0.01514914;0.030207385;57.48;-20.3;8.71;16;0.2878;97;4.172;-0.2969;-240.1;;;;;
"""2024-04-14 11:05:49.17""";47.664353;8.976673;57.5;0.01838761;0.036664894;57.49;-20.31;8.77;16;0.2849;97;4.172;-0.2949;-240.1;;;;;
"""2024-04-14 11:05:14.069""";47.664348;8.976686;57.5;0.01992342;0.039727299;57.49;-20.26;8.73;16;0.283;97;4.172;-0.314;-240.1;;;;;
"""2024-04-14 11:04:31.1""";47.664362;8.976663;57.53;0.01491382;0.029738157;57.5;-20.34;8.79;15;0.2898;97;4.172;-0.2939;-240.1;;;;;
"""2024-04-14 11:04:54.066""";47.664353;8.976679;57.5;0.02139843;0.042668469;57.52;-20.33;8.72;16;0.2739;97;4.172;-0.2898;-240.1;;;;;
"""2024-04-14 11:04:39.087""";47.664361;8.976665;57.54;0.01051329;0.0209635;57.54;-20.33;8.77;16;0.2869;97;4.172;-0.3008;-240.1;;;;;
"""2024-04-14 11:04:54.016""";47.664353;8.976678;57.56;0.01622772;0.032358074;57.54;-20.34;8.73;16;0.2808;97;4.172;-0.2949;-240.1;;;;;
"""2024-04-14 11:05:06.078""";47.66435;8.976683;57.55;0.02069062;0.041257096;57.55;-20.3;8.7;16;0.2888;97;4.172;-0.3018;-240.1;;;;;
"""2024-04-14 11:05:08.056""";47.664349;8.976685;57.56;0.02146591;0.042803025;57.56;-20.31;8.76;16;0.283;97;4.172;-0.3049;-240.1;;;;;
"""2024-04-14 11:06:00.165""";47.664342;8.976692;57.53;0.01715836;0.03421377;57.56;-20.23;8.61;16;0.2678;96;4.172;-0.3098;-240.1;;;;;
"""2024-04-14 11:04:54.016""";47.664353;8.976678;57.59;0.01981043;0.039501997;57.59;-20.34;8.75;16;0.2778;97;4.172;-0.293;-240.1;;;;;
"""2024-04-14 11:05:07.129""";47.66435;8.976684;57.59;0.0209104;0.041695338;57.59;-20.3;8.75;16;0.2859;97;4.172;-0.3018;-240.1;;;;;
"""2024-04-14 11:05:59.161""";47.664342;8.976694;57.6;0.02291565;0.045693806;57.59;-20.24;8.6;16;0.272;96;4.172;-0.3098;-240.1;;;;;
"""2024-04-14 11:04:56.058""";47.664353;8.976679;57.57;0.01177069;0.023470756;57.61;-20.34;8.71;16;0.2808;97;4.172;-0.292;-240.1;;;;;
"""2024-04-14 14:36:21.06""";47.664347;8.976704;70.95;0.187824;0.374521056;57.63;128.58;15.89;15;0.5176;64;3.904;-0.3669;-223.1;;;;;
"""2024-04-14 12:07:35.18""";47.664236;8.96031;51.52;3.609957;7.198254258;57.65;82.19;21.67;16;0.5776;90;4.102;-0.3508;-236.1;;;;;
"""2024-04-14 11:04:24.699""";47.664364;8.97666;57.65;0.01747072;0.034836616;57.66;-20.3;8.79;15;0.2798;97;4.172;-0.293;-240.1;;;;;
"""2024-04-14 12:33:19.594""";47.665211;8.96305;40.57;2.520781;5.026437314;57.67;87.46;16.49;16;0.3569;83;4.051;-0.3499;-232.1;;;;;
"""2024-04-14 11:05:45.127""";47.664348;8.976694;57.67;0.01433102;0.028576054;57.69;-20.28;8.67;16;0.2839;97;4.172;-0.303;-240.1;;;;;
"""2024-04-14 11:04:24.679""";47.664363;8.97666;57.7;0.01755125;0.034997193;57.7;-20.31;8.8;15;0.2849;97;4.172;-0.2959;-240.1;;;;;
"""2024-04-14 11:04:55.101""";47.664353;8.976679;57.71;0.01923911;0.038362785;57.7;-20.33;8.72;15;0.2788;97;4.172;-0.2878;-240.1;;;;;
"""2024-04-14 11:09:32.06""";47.664331;8.976673;39.93;0.1502165;0.299531701;57.72;4.46;105.38;15;1.776;96;4.164;-0.3188;-239.1;;;;;
"""2024-04-14 13:15:37.055""";47.66342;8.961876;36.56;4.101603;8.178596382;57.75;96.95;20.85;16;0.324;77;3.998;-0.3599;-230.1;;;;;
"""2024-04-14 12:25:46.205""";47.661031;8.955527;48.68;3.874943;7.726636342;57.76;81.41;18.67;16;0.6226;84;4.059;-0.3389;-233.1;;;;;
"""2024-04-14 13:11:09.376""";47.660577;8.953677;34.04;4.022503;8.020870982;57.9;90.18;21.04;16;0.3108;77;4.004;-0.3179;-231.1;;;;;
"""2024-04-14 13:17:24.122""";47.664096;8.964346;38.83;4.102232;8.179850608;58.02;97.29;18.92;16;0.2888;76;4;-0.313;-230.1;;;;;
"""2024-04-14 13:17:24.144""";47.665046;8.966143;51.09;3.944768;7.865867392;58.12;102.87;21.58;16;0.3018;76;3.996;-0.3779;-230.1;;;;;
"""2024-04-14 13:12:46.08""";47.662992;8.956235;47.69;4.174924;8.324798456;58.17;79.44;11.03;16;0.3669;77;4;-0.3948;-231.1;;;;;
"""2024-04-14 13:56:03.053""";47.668049;8.967859;69.41;4.21824;8.41117056;58.31;80.17;6.56;15;0.6626;70;3.947;-0.3669;-231.1;;;;;
"""2024-04-14 12:39:22.876""";47.670943;8.975107;51.53;5.075552;10.12065069;58.39;78.25;18.59;16;0.345;82;4.043;-0.3479;-231.1;;;;;
"""2024-04-14 13:37:17.213""";47.666033;8.968564;32.77;4.826537;9.624114778;58.39;78.1;7.8;16;0.448;73;3.971;-0.3708;-232.1;;;;;
